Date,City,Store_Format,Category,Total_Units,Avg_Selling_Price,Stock_On_Hand,Reorder_Level,Is_Holiday,Day_of_Week,Month,Is_Payday,Units_Lag_7d,Units_Lag_14d
2024-08-08,Kolkata,Hyper,Personal Care,1,228.45868455988293,453.0,54,0,3,8,0,5.0,2.0
2024-08-08,Kolkata,Super,Personal Care,7,142.57680932848132,421.0,74,0,3,8,0,5.0,2.0
2024-08-09,Kolkata,Express,Personal Care,4,66.92422898796423,444.0,48,0,4,8,0,6.0,5.0
2024-08-09,Kolkata,Hyper,Personal Care,7,138.07834667141802,245.0,57,0,4,8,0,7.0,2.0
2024-08-09,Kolkata,Super,Personal Care,10,179.03304603101947,284.5,35,0,4,8,0,8.0,4.0
2024-08-10,Kolkata,Express,Personal Care,5,182.90146550793264,274.0,55,0,5,8,0,5.0,3.0
2024-08-10,Kolkata,Hyper,Personal Care,3,67.77676344407115,405.0,73,0,5,8,0,4.0,7.0
2024-08-10,Kolkata,Super,Personal Care,12,127.34510142892289,287.0,73,0,5,8,0,1.0,5.0
2024-08-11,Kolkata,Express,Personal Care,6,47.47394206281966,301.0,65,0,6,8,0,7.0,5.0
2024-08-11,Kolkata,Hyper,Personal Care,4,165.35049299305413,193.0,67,0,6,8,0,4.0,6.0
2024-08-11,Kolkata,Super,Personal Care,7,83.13020057888853,367.0,66,0,6,8,0,7.0,7.0
2024-08-12,Kolkata,Express,Personal Care,4,89.16689651713746,220.0,50,0,0,8,0,10.0,8.0
2024-08-12,Kolkata,Hyper,Personal Care,5,60.04254259369267,385.0,63,0,0,8,0,5.0,5.0
2024-08-12,Kolkata,Super,Personal Care,7,137.21502943292063,308.0,61,0,0,8,0,3.0,4.0
2024-08-13,Kolkata,Express,Personal Care,5,59.75407311649853,173.5,75,0,1,8,0,12.0,1.0
2024-08-13,Kolkata,Hyper,Personal Care,9,90.85837155293656,166.0,73,0,1,8,0,6.0,7.0
2024-08-13,Kolkata,Super,Personal Care,16,189.41040059485718,193.16666666666666,69,0,1,8,0,4.0,4.0
2024-08-14,Kolkata,Express,Personal Care,5,80.35368553859432,273.0,75,0,2,8,0,7.0,7.0
2024-08-15,Kolkata,Express,Personal Care,2,212.68728232763337,98.0,31,1,3,8,0,4.0,10.0
2024-08-15,Kolkata,Hyper,Personal Care,3,114.71851144304584,203.0,42,1,3,8,0,5.0,5.0
2024-08-16,Kolkata,Express,Personal Care,6,171.77707259038903,347.5,72,0,4,8,0,7.0,3.0
2024-08-16,Kolkata,Hyper,Personal Care,5,176.83287329886622,205.0,68,0,4,8,0,5.0,12.0
2024-08-17,Kolkata,Express,Personal Care,6,92.23429004053042,336.5,61,0,5,8,0,9.0,6.0
2024-08-18,Kolkata,Super,Personal Care,3,74.03214575434217,309.0,73,0,6,8,0,16.0,4.0
2024-08-19,Kolkata,Express,Personal Care,5,101.90296301543516,196.0,28,0,0,8,0,5.0,7.0
2024-08-19,Kolkata,Hyper,Personal Care,4,203.7954365698943,480.0,24,0,0,8,0,2.0,4.0
2024-08-19,Kolkata,Super,Personal Care,4,111.94284550729203,171.5,60,0,0,8,0,3.0,5.0
2024-08-20,Kolkata,Express,Personal Care,2,55.66297135059022,183.0,35,0,1,8,0,6.0,7.0
2024-08-21,Kolkata,Express,Personal Care,6,137.5248809593322,268.0,69,0,2,8,0,5.0,5.0
2024-08-21,Kolkata,Hyper,Personal Care,3,156.92106010316837,389.0,65,0,2,8,0,6.0,9.0
2024-08-21,Kolkata,Super,Personal Care,4,58.762175096826695,386.0,37,0,2,8,0,3.0,16.0
2024-08-22,Kolkata,Express,Personal Care,4,227.84998582071117,382.0,56,0,3,8,0,5.0,5.0
2024-08-22,Kolkata,Hyper,Personal Care,4,19.46772900559834,470.0,70,0,3,8,0,4.0,2.0
2024-08-22,Kolkata,Super,Personal Care,2,258.70487976762035,181.0,35,0,3,8,0,4.0,3.0
2024-08-23,Kolkata,Express,Personal Care,3,99.63968089161231,431.0,23,0,4,8,0,2.0,6.0
2024-08-24,Kolkata,Express,Personal Care,6,86.52331732344176,329.5,49,0,5,8,0,6.0,5.0
2024-08-24,Kolkata,Hyper,Personal Care,5,178.9325518865884,340.0,60,0,5,8,0,3.0,6.0
2024-08-24,Kolkata,Super,Personal Care,12,118.01410165398802,238.0,72,0,5,8,0,4.0,3.0
2024-08-25,Kolkata,Express,Personal Care,5,59.02671041831942,132.0,56,0,6,8,0,4.0,5.0
2024-08-25,Kolkata,Hyper,Personal Care,7,84.25051862010535,181.5,68,0,6,8,0,4.0,4.0
2024-08-25,Kolkata,Super,Personal Care,1,44.92013890170841,119.0,73,0,6,8,0,2.0,4.0
2024-08-26,Kolkata,Express,Personal Care,5,171.6551372639594,50.0,51,1,0,8,0,3.0,2.0
2024-08-26,Kolkata,Super,Personal Care,6,157.1695187423192,258.5,25,1,0,8,0,6.0,6.0
2024-08-27,Kolkata,Express,Personal Care,7,85.83110677457064,376.0,39,0,1,8,0,5.0,3.0
2024-08-27,Kolkata,Super,Personal Care,6,172.7122589895387,123.0,66,0,1,8,0,12.0,4.0
2024-08-28,Kolkata,Express,Personal Care,6,83.7064940304582,448.5,51,0,2,8,0,5.0,4.0
2024-08-28,Kolkata,Hyper,Personal Care,7,113.28929615146389,159.5,63,0,2,8,0,7.0,4.0
2024-08-28,Kolkata,Super,Personal Care,1,201.84507111922463,123.0,76,0,2,8,0,1.0,2.0
2024-08-29,Kolkata,Express,Personal Care,5,58.03114592886302,140.0,40,0,3,8,0,5.0,3.0
2024-08-29,Kolkata,Hyper,Personal Care,4,97.72774053810525,447.0,36,0,3,8,0,6.0,6.0
2024-08-29,Kolkata,Super,Personal Care,1,46.836150753520265,252.0,60,0,3,8,0,7.0,5.0
2024-08-30,Kolkata,Express,Personal Care,2,198.4239045317146,328.0,70,0,4,8,1,6.0,12.0
2024-08-30,Kolkata,Hyper,Personal Care,5,33.288483188020805,88.0,44,0,4,8,1,6.0,5.0
2024-08-30,Kolkata,Super,Personal Care,8,236.75921326600564,98.5,68,0,4,8,1,7.0,7.0
2024-08-31,Kolkata,Express,Personal Care,4,141.29680616494716,245.0,67,0,5,8,1,1.0,1.0
2024-08-31,Kolkata,Hyper,Personal Care,2,52.02011259034892,223.0,54,0,5,8,1,5.0,5.0
2024-08-31,Kolkata,Super,Personal Care,5,95.59491941239419,350.3333333333333,51,0,5,8,1,4.0,6.0
2024-09-01,Kolkata,Hyper,Personal Care,4,89.50636384087557,206.0,74,0,6,9,1,1.0,7.0
2024-09-01,Kolkata,Super,Personal Care,5,12.8035499588337,67.0,76,0,6,9,1,2.0,6.0
2024-09-02,Kolkata,Hyper,Personal Care,5,242.23846343899783,54.0,73,0,0,9,0,5.0,6.0
2024-09-02,Kolkata,Super,Personal Care,3,145.11116185830866,165.0,54,0,0,9,0,8.0,7.0
2024-09-03,Kolkata,Express,Personal Care,5,66.3047848626902,77.0,42,0,1,9,0,4.0,1.0
2024-09-03,Kolkata,Hyper,Personal Care,8,138.31447336139667,307.0,74,0,1,9,0,2.0,5.0
2024-09-03,Kolkata,Super,Personal Care,3,116.96775342547556,473.0,32,0,1,9,0,5.0,4.0
2024-09-04,Kolkata,Hyper,Personal Care,1,55.99153092332888,373.0,74,0,2,9,0,4.0,1.0
2024-09-04,Kolkata,Super,Personal Care,4,75.4487126318399,237.0,69,0,2,9,0,5.0,2.0
2024-09-05,Kolkata,Express,Personal Care,8,173.58390093450737,316.0,55,0,3,9,0,5.0,5.0
2024-09-05,Kolkata,Hyper,Personal Care,2,215.9754931697912,494.0,75,0,3,9,0,3.0,8.0
2024-09-06,Kolkata,Express,Personal Care,1,44.627764252139706,167.0,62,0,4,9,0,5.0,4.0
2024-09-06,Kolkata,Hyper,Personal Care,6,71.61902405634675,427.5,52,0,4,9,0,8.0,2.0
2024-09-06,Kolkata,Super,Personal Care,1,37.501802916064975,400.0,28,0,4,9,0,3.0,5.0
2024-09-07,Kolkata,Express,Personal Care,22,148.94762530448506,343.3333333333333,74,0,5,9,0,1.0,4.0
2024-09-07,Kolkata,Hyper,Personal Care,2,129.93752125374994,158.0,21,0,5,9,0,4.0,5.0
2024-09-07,Kolkata,Super,Personal Care,2,198.3842948833622,416.0,63,0,5,9,0,8.0,5.0
2024-09-08,Kolkata,Hyper,Personal Care,9,107.94932496558796,272.0,70,0,6,9,0,2.0,3.0
2024-09-08,Kolkata,Super,Personal Care,5,207.60010286959093,52.0,55,0,6,9,0,1.0,5.0
2024-09-09,Kolkata,Express,Personal Care,5,124.39578136660228,213.0,68,0,0,9,0,6.0,8.0
2024-09-09,Kolkata,Super,Personal Care,8,86.12774074998171,316.0,54,0,0,9,0,1.0,3.0
2024-09-10,Kolkata,Express,Personal Care,5,232.3470598863317,246.0,77,0,1,9,0,22.0,1.0
2024-09-10,Kolkata,Hyper,Personal Care,2,163.20218355162402,168.0,64,0,1,9,0,2.0,4.0
2024-09-10,Kolkata,Super,Personal Care,12,112.37704749427985,349.0,67,0,1,9,0,2.0,8.0
2024-09-11,Kolkata,Express,Personal Care,10,102.62771809738014,190.66666666666666,78,0,2,9,0,9.0,2.0
2024-09-11,Kolkata,Hyper,Personal Care,1,185.0430265359093,351.0,55,0,2,9,0,5.0,1.0
2024-09-11,Kolkata,Super,Personal Care,7,128.03829024803667,159.5,77,0,2,9,0,5.0,6.0
2024-09-12,Kolkata,Express,Personal Care,4,64.36955412230948,89.0,62,0,3,9,0,8.0,1.0
2024-09-12,Kolkata,Hyper,Personal Care,9,151.3125810749173,412.5,30,0,3,9,0,5.0,22.0
2024-09-12,Kolkata,Super,Personal Care,4,227.6171947450085,402.5,74,0,3,9,0,2.0,2.0
2024-09-13,Kolkata,Express,Personal Care,4,225.52602573958544,130.0,70,0,4,9,0,12.0,2.0
2024-09-13,Kolkata,Hyper,Personal Care,3,277.5731966781502,276.0,79,0,4,9,0,10.0,9.0
2024-09-13,Kolkata,Super,Personal Care,1,109.69444933363982,290.0,39,0,4,9,0,1.0,5.0
2024-09-14,Kolkata,Express,Personal Care,3,43.45340955594252,135.0,63,0,5,9,0,7.0,5.0
2024-09-14,Kolkata,Hyper,Personal Care,7,125.22749172482507,233.0,51,0,5,9,0,4.0,8.0
2024-09-14,Kolkata,Super,Personal Care,9,81.44065690421213,355.5,61,0,5,9,0,9.0,5.0
2024-09-15,Kolkata,Hyper,Personal Care,2,115.47862373514404,294.0,50,0,6,9,0,4.0,2.0
2024-09-15,Kolkata,Super,Personal Care,8,208.63369106931273,240.0,78,0,6,9,0,4.0,12.0
2024-09-16,Kolkata,Hyper,Personal Care,5,154.44880541186615,426.0,37,1,0,9,0,3.0,10.0
2024-09-17,Kolkata,Express,Personal Care,10,228.34713354987332,262.5,73,0,1,9,0,1.0,1.0
2024-09-18,Kolkata,Express,Personal Care,10,177.79531547579202,331.0,78,0,2,9,0,3.0,7.0
2024-09-18,Kolkata,Hyper,Personal Care,5,229.62574255530868,99.0,76,0,2,9,0,7.0,4.0
2024-09-18,Kolkata,Super,Personal Care,4,232.57457925459272,364.0,49,0,2,9,0,9.0,9.0
2024-09-19,Kolkata,Express,Personal Care,5,102.43098856214142,320.0,67,0,3,9,0,2.0,4.0
2024-09-19,Kolkata,Hyper,Personal Care,5,105.77645490214084,336.0,58,0,3,9,0,8.0,4.0
2024-09-19,Kolkata,Super,Personal Care,9,111.25034871291255,268.0,69,0,3,9,0,5.0,3.0
2024-09-20,Kolkata,Express,Personal Care,4,235.4136423654866,331.0,40,0,4,9,0,10.0,1.0
2024-09-20,Kolkata,Hyper,Personal Care,5,97.11456730659087,89.33333333333333,66,0,4,9,0,10.0,3.0
2024-09-20,Kolkata,Super,Personal Care,5,173.30258693886253,229.0,55,0,4,9,0,5.0,7.0
2024-09-21,Kolkata,Express,Personal Care,9,72.54099151704563,272.6666666666667,78,0,5,9,0,4.0,9.0
2024-09-21,Kolkata,Super,Personal Care,6,152.52348836237317,149.5,51,0,5,9,0,5.0,2.0
2024-09-22,Kolkata,Express,Personal Care,6,176.3358443848108,336.5,78,0,6,9,0,5.0,8.0
2024-09-22,Kolkata,Hyper,Personal Care,5,154.65418926587017,236.0,76,0,6,9,0,9.0,5.0
2024-09-22,Kolkata,Super,Personal Care,3,68.99926281153635,120.0,33,0,6,9,0,4.0,10.0
2024-09-23,Kolkata,Hyper,Personal Care,8,126.68598637342711,210.0,31,0,0,9,0,5.0,10.0
2024-09-23,Kolkata,Super,Personal Care,2,62.16657027921292,285.0,49,0,0,9,0,5.0,5.0
2024-09-24,Kolkata,Express,Personal Care,3,97.46584258316702,391.0,22,0,1,9,0,9.0,4.0
2024-09-24,Kolkata,Hyper,Personal Care,6,101.1958063088504,238.0,36,0,1,9,0,6.0,5.0
2024-09-25,Kolkata,Express,Personal Care,2,148.80002103275896,241.0,30,0,2,9,0,6.0,5.0
2024-09-25,Kolkata,Hyper,Personal Care,1,205.42782064725412,260.0,47,0,2,9,0,5.0,9.0
2024-09-25,Kolkata,Super,Personal Care,8,184.37475645499813,426.25,70,0,2,9,0,3.0,4.0
2024-09-26,Kolkata,Hyper,Personal Care,13,65.10632009974448,149.33333333333334,75,0,3,9,0,8.0,5.0
2024-09-26,Kolkata,Super,Personal Care,5,49.986150439389945,63.5,74,0,3,9,0,2.0,5.0
2024-09-27,Kolkata,Express,Personal Care,3,213.5158964368588,373.0,40,0,4,9,0,3.0,9.0
2024-09-27,Kolkata,Super,Personal Care,9,140.20950723006177,316.5,71,0,4,9,0,6.0,6.0
2024-09-28,Kolkata,Hyper,Personal Care,3,146.16083848009004,112.0,51,0,5,9,0,2.0,6.0
2024-09-28,Kolkata,Super,Personal Care,8,128.095376038632,126.0,49,0,5,9,0,1.0,5.0
2024-09-29,Kolkata,Express,Personal Care,9,82.94587741797322,181.0,79,0,6,9,0,8.0,3.0
2024-09-30,Kolkata,Express,Personal Care,15,96.80288919978065,218.5,74,0,0,9,1,13.0,8.0
2024-09-30,Kolkata,Hyper,Personal Care,12,131.26641091007158,127.6,78,0,0,9,1,5.0,2.0
2024-10-01,Kolkata,Express,Personal Care,4,200.48769452089795,371.0,64,0,1,10,1,3.0,3.0
2024-10-01,Kolkata,Hyper,Personal Care,3,132.10936935942755,111.0,22,0,1,10,1,9.0,6.0
2024-10-01,Kolkata,Super,Personal Care,5,115.44566558578012,302.5,66,0,1,10,1,3.0,2.0
2024-10-02,Kolkata,Express,Personal Care,9,237.74204027275056,106.5,61,1,2,10,0,8.0,1.0
2024-10-02,Kolkata,Hyper,Personal Care,5,83.12105609217396,370.0,66,1,2,10,0,9.0,8.0
2024-10-02,Kolkata,Super,Personal Care,3,96.71165409132584,443.0,48,1,2,10,0,15.0,13.0
2024-10-03,Kolkata,Express,Personal Care,2,141.78738997681938,263.0,61,0,3,10,0,12.0,5.0
2024-10-03,Kolkata,Hyper,Personal Care,4,215.53821286906896,54.0,38,0,3,10,0,4.0,3.0
2024-10-03,Kolkata,Super,Personal Care,3,114.30682535646086,52.0,22,0,3,10,0,3.0,9.0
2024-10-04,Kolkata,Express,Personal Care,9,176.7733868565915,165.33333333333334,57,0,4,10,0,5.0,3.0
2024-10-04,Kolkata,Hyper,Personal Care,3,185.33933794473515,248.0,56,0,4,10,0,9.0,8.0
2024-10-04,Kolkata,Super,Personal Care,4,278.48837067489615,378.0,29,0,4,10,0,5.0,9.0
2024-10-05,Kolkata,Express,Personal Care,15,121.53220694127383,215.4,53,0,5,10,0,3.0,15.0
2024-10-05,Kolkata,Super,Personal Care,4,149.2077448754661,319.0,54,0,5,10,0,2.0,12.0
2024-10-06,Kolkata,Hyper,Personal Care,8,99.20014703988357,206.5,49,0,6,10,0,4.0,4.0
2024-10-06,Kolkata,Super,Personal Care,1,170.69668758622345,400.0,59,0,6,10,0,3.0,3.0
2024-10-07,Kolkata,Express,Personal Care,4,212.4441324797289,279.0,35,0,0,10,0,9.0,5.0
2024-10-07,Kolkata,Hyper,Personal Care,5,77.90054319072064,267.0,59,0,0,10,0,3.0,9.0
2024-10-07,Kolkata,Super,Personal Care,5,101.89958833828098,395.0,26,0,0,10,0,4.0,5.0
2024-10-08,Kolkata,Hyper,Personal Care,3,21.785781555935287,214.0,52,0,1,10,0,15.0,3.0
2024-10-08,Kolkata,Super,Personal Care,11,86.62849846676794,350.6666666666667,61,0,1,10,0,4.0,2.0
2024-10-09,Kolkata,Express,Personal Care,1,213.08399660023832,99.0,60,0,2,10,0,8.0,4.0
2024-10-09,Kolkata,Hyper,Personal Care,7,91.89892670446564,407.0,79,0,2,10,0,1.0,3.0
2024-10-09,Kolkata,Super,Personal Care,5,209.04804840728434,455.5,66,0,2,10,0,4.0,9.0
2024-10-10,Kolkata,Express,Personal Care,7,166.9567368454335,340.5,57,0,3,10,0,5.0,3.0
2024-10-10,Kolkata,Hyper,Personal Care,2,121.43065155092374,462.0,71,0,3,10,0,5.0,4.0
2024-10-11,Kolkata,Express,Personal Care,9,134.56550292362462,311.6666666666667,59,0,4,10,0,3.0,15.0
2024-10-11,Kolkata,Super,Personal Care,7,153.89190579397967,384.25,48,0,4,10,0,11.0,4.0
2024-10-12,Kolkata,Express,Personal Care,4,33.238503194704194,253.0,67,1,5,10,0,1.0,8.0
2024-10-12,Kolkata,Hyper,Personal Care,2,147.1015452779558,443.0,50,1,5,10,0,7.0,1.0
2024-10-12,Kolkata,Super,Personal Care,4,139.37717048004546,157.0,20,1,5,10,0,5.0,4.0
2024-10-13,Kolkata,Express,Personal Care,11,113.01282748915715,391.3333333333333,47,0,6,10,0,7.0,5.0
2024-10-13,Kolkata,Hyper,Personal Care,4,97.46963435524165,263.5,72,0,6,10,0,2.0,5.0
2024-10-13,Kolkata,Super,Personal Care,5,143.5482343572219,385.3333333333333,77,0,6,10,0,9.0,3.0
2024-10-14,Kolkata,Express,Personal Care,18,55.85834219120487,263.2,64,0,0,10,0,7.0,11.0
2024-10-14,Kolkata,Hyper,Personal Care,1,253.4615221519644,397.0,34,0,0,10,0,4.0,1.0
2024-10-14,Kolkata,Super,Personal Care,2,200.53576955553459,271.5,68,0,0,10,0,2.0,7.0
2024-10-15,Kolkata,Express,Personal Care,3,106.09320577422581,265.5,48,0,1,10,0,4.0,5.0
2024-10-15,Kolkata,Super,Personal Care,7,151.78250410475138,162.5,66,0,1,10,0,11.0,7.0
2024-10-16,Kolkata,Super,Personal Care,4,75.04413863828206,241.5,50,0,2,10,0,4.0,2.0
2024-10-17,Kolkata,Express,Personal Care,1,110.9443409605514,334.0,76,0,3,10,0,5.0,9.0
2024-10-17,Kolkata,Hyper,Personal Care,9,166.97992078065016,314.0,41,0,3,10,0,18.0,7.0
2024-10-17,Kolkata,Super,Personal Care,10,149.99674990655032,288.3333333333333,71,0,3,10,0,1.0,4.0
2024-10-18,Kolkata,Hyper,Personal Care,6,173.9229101531953,296.0,64,0,4,10,0,2.0,2.0
2024-10-18,Kolkata,Super,Personal Care,9,162.5308717112628,216.66666666666666,76,0,4,10,0,3.0,4.0
2024-10-19,Kolkata,Hyper,Personal Care,17,133.30511684145623,269.2,68,0,5,10,0,7.0,11.0
2024-10-19,Kolkata,Super,Personal Care,5,253.4955870457372,118.0,70,0,5,10,0,4.0,4.0
2024-10-20,Kolkata,Express,Personal Care,5,89.8744875897352,331.5,77,0,6,10,0,1.0,5.0
2024-10-20,Kolkata,Hyper,Personal Care,11,165.73366527674378,240.33333333333334,49,0,6,10,0,9.0,18.0
2024-10-20,Kolkata,Super,Personal Care,2,153.1923367580167,139.0,30,0,6,10,0,10.0,1.0
2024-10-21,Kolkata,Express,Personal Care,6,96.31175376204612,111.0,72,0,0,10,0,6.0,2.0
2024-10-21,Kolkata,Super,Personal Care,6,103.71566686447564,427.5,52,0,0,10,0,9.0,3.0
2024-10-22,Kolkata,Express,Personal Care,3,94.58703764667078,137.0,53,0,1,10,0,17.0,7.0
2024-10-22,Kolkata,Hyper,Personal Care,5,190.82769950378253,95.0,37,0,1,10,0,5.0,4.0
2024-10-22,Kolkata,Super,Personal Care,1,11.594020297865065,357.0,40,0,1,10,0,5.0,1.0
2024-10-23,Kolkata,Express,Personal Care,9,106.23734720775674,310.0,37,0,2,10,0,11.0,9.0
2024-10-23,Kolkata,Hyper,Personal Care,4,134.57879640118622,64.0,32,0,2,10,0,2.0,10.0
2024-10-24,Kolkata,Express,Personal Care,7,35.67664379788198,149.0,47,0,3,10,0,6.0,6.0
2024-10-24,Kolkata,Hyper,Personal Care,8,41.85126117169957,232.0,52,0,3,10,0,6.0,9.0
2024-10-25,Kolkata,Express,Personal Care,4,66.17248004698752,201.0,63,0,4,10,0,3.0,17.0
2024-10-25,Kolkata,Hyper,Personal Care,3,187.2561560285418,229.0,24,0,4,10,0,5.0,5.0
2024-10-25,Kolkata,Super,Personal Care,2,178.55770650338482,176.0,71,0,4,10,0,1.0,5.0
2024-10-26,Kolkata,Express,Personal Care,8,218.9948224840363,268.0,63,0,5,10,0,9.0,11.0
2024-10-26,Kolkata,Hyper,Personal Care,2,145.73404952802346,340.0,40,0,5,10,0,4.0,2.0
2024-10-27,Kolkata,Express,Personal Care,4,172.2496912072665,441.0,65,0,6,10,0,7.0,6.0
2024-10-27,Kolkata,Super,Personal Care,5,194.7594518991593,122.0,49,0,6,10,0,8.0,6.0
2024-10-28,Kolkata,Express,Personal Care,5,110.532325907961,444.0,52,0,0,10,0,4.0,3.0
2024-10-28,Kolkata,Hyper,Personal Care,1,167.81504736724685,110.0,40,0,0,10,0,3.0,5.0
2024-10-29,Kolkata,Express,Personal Care,2,73.17408220264642,55.0,51,0,1,10,0,2.0,1.0
2024-10-29,Kolkata,Super,Personal Care,3,86.03021469664597,117.0,72,0,1,10,0,8.0,9.0
2024-10-30,Kolkata,Express,Personal Care,9,104.33836507402057,225.0,35,0,2,10,1,2.0,4.0
2024-10-30,Kolkata,Hyper,Personal Care,5,138.86252536326162,407.5,63,0,2,10,1,4.0,7.0
2024-10-30,Kolkata,Super,Personal Care,5,56.450417515725306,139.0,52,0,2,10,1,5.0,8.0
2024-10-31,Kolkata,Express,Personal Care,5,101.97630004220116,340.0,74,1,3,10,1,5.0,4.0
2024-10-31,Kolkata,Hyper,Personal Care,4,70.5648585222197,119.0,24,1,3,10,1,1.0,3.0
2024-10-31,Kolkata,Super,Personal Care,4,151.96188578750437,186.0,32,1,3,10,1,2.0,2.0
2024-11-01,Kolkata,Express,Personal Care,14,104.37137040120524,248.2,77,0,4,11,1,3.0,8.0
2024-11-02,Kolkata,Super,Personal Care,2,86.13640889510889,258.0,64,0,5,11,0,9.0,2.0
2024-11-03,Kolkata,Express,Personal Care,12,149.81472608266787,306.8,70,0,6,11,0,5.0,4.0
2024-11-04,Kolkata,Express,Personal Care,11,101.57733200017444,232.5,53,0,0,11,0,5.0,5.0
2024-11-04,Kolkata,Hyper,Personal Care,5,111.10785354491773,170.0,77,0,0,11,0,5.0,5.0
2024-11-04,Kolkata,Super,Personal Care,12,154.67743604217623,338.0,79,0,0,11,0,4.0,1.0
2024-11-05,Kolkata,Express,Personal Care,12,215.57368793659143,310.5,64,0,1,11,0,4.0,2.0
2024-11-05,Kolkata,Hyper,Personal Care,8,115.37823314235227,284.0,69,0,1,11,0,14.0,3.0
2024-11-05,Kolkata,Super,Personal Care,4,51.75353068547946,174.0,24,0,1,11,0,2.0,9.0
2024-11-06,Kolkata,Express,Personal Care,6,191.9340222909701,242.66666666666666,63,0,2,11,0,12.0,5.0
2024-11-06,Kolkata,Hyper,Personal Care,3,93.6944740945022,292.0,40,0,2,11,0,11.0,5.0
2024-11-06,Kolkata,Super,Personal Care,6,78.34622112267864,253.5,65,0,2,11,0,5.0,5.0
2024-11-08,Kolkata,Express,Personal Care,3,194.19520010376704,409.0,78,0,4,11,0,12.0,4.0
2024-11-09,Kolkata,Super,Personal Care,3,16.91699517973873,286.0,40,0,5,11,0,12.0,4.0
2024-11-10,Kolkata,Hyper,Personal Care,5,131.4017126160393,270.5,68,0,6,11,0,8.0,14.0
2024-11-11,Kolkata,Express,Personal Care,3,243.1340827499005,361.0,77,0,0,11,0,4.0,2.0
2024-11-11,Kolkata,Hyper,Personal Care,5,145.80811709090494,159.5,37,0,0,11,0,6.0,12.0
2024-11-11,Kolkata,Super,Personal Care,6,149.89208804665338,319.0,62,0,0,11,0,3.0,11.0
2024-11-12,Kolkata,Hyper,Personal Care,3,149.31738875779578,190.5,47,0,1,11,0,6.0,5.0
2024-11-12,Kolkata,Super,Personal Care,11,102.22339341043919,400.6666666666667,71,0,1,11,0,3.0,12.0
2024-11-13,Kolkata,Express,Personal Care,12,175.68680705151846,339.6666666666667,41,0,2,11,0,3.0,12.0
2024-11-13,Kolkata,Hyper,Personal Care,1,114.08190241043874,61.0,31,0,2,11,0,5.0,8.0
2024-11-13,Kolkata,Super,Personal Care,7,124.8323894864806,363.5,72,0,2,11,0,3.0,4.0
2024-11-14,Kolkata,Express,Personal Care,10,169.23729286100112,182.0,60,0,3,11,0,5.0,6.0
2024-11-14,Kolkata,Super,Personal Care,2,144.74919843335397,457.0,57,0,3,11,0,6.0,3.0
2024-11-15,Kolkata,Express,Personal Care,2,172.2529512420293,112.0,38,1,4,11,0,3.0,6.0
2024-11-15,Kolkata,Hyper,Personal Care,3,86.28137990725827,143.0,50,1,4,11,0,11.0,3.0
2024-11-15,Kolkata,Super,Personal Care,14,135.13837126570763,290.25,61,1,4,11,0,12.0,3.0
2024-11-16,Kolkata,Express,Personal Care,6,126.84068337978034,191.5,47,0,5,11,0,1.0,5.0
2024-11-16,Kolkata,Hyper,Personal Care,4,73.69400895516468,323.5,65,0,5,11,0,7.0,3.0
2024-11-16,Kolkata,Super,Personal Care,13,130.1117736333231,355.0,65,0,5,11,0,10.0,5.0
2024-11-17,Kolkata,Express,Personal Care,6,115.25812941788877,436.0,69,0,6,11,0,2.0,6.0
2024-11-17,Kolkata,Hyper,Personal Care,13,116.89676540598936,280.75,74,0,6,11,0,2.0,3.0
2024-11-17,Kolkata,Super,Personal Care,6,162.50946587013007,332.25,59,0,6,11,0,3.0,11.0
2024-11-18,Kolkata,Super,Personal Care,5,80.94497979497524,304.0,72,0,0,11,0,14.0,12.0
2024-11-19,Kolkata,Express,Personal Care,3,26.261434110141348,233.0,74,0,1,11,0,6.0,1.0
2024-11-19,Kolkata,Hyper,Personal Care,16,88.31800631951653,356.25,58,0,1,11,0,4.0,7.0
2024-11-19,Kolkata,Super,Personal Care,1,229.77094807708409,270.0,72,0,1,11,0,13.0,10.0
2024-11-20,Kolkata,Express,Personal Care,1,47.14265368650315,73.0,22,0,2,11,0,6.0,2.0
2024-11-20,Kolkata,Hyper,Personal Care,4,140.01110025969237,254.0,36,0,2,11,0,13.0,2.0
2024-11-20,Kolkata,Super,Personal Care,8,56.44991086449762,293.5,33,0,2,11,0,6.0,3.0
2024-11-21,Kolkata,Express,Personal Care,2,207.15567524082405,282.5,63,0,3,11,0,5.0,14.0
2024-11-21,Kolkata,Hyper,Personal Care,6,114.71596711124602,303.5,79,0,3,11,0,3.0,6.0
2024-11-22,Kolkata,Express,Personal Care,4,217.77861543921549,483.0,77,0,4,11,0,16.0,4.0
2024-11-22,Kolkata,Hyper,Personal Care,1,67.62463281867821,88.0,61,0,4,11,0,1.0,13.0
2024-11-22,Kolkata,Super,Personal Care,4,95.93895241772044,161.0,45,0,4,11,0,1.0,6.0
2024-11-23,Kolkata,Hyper,Personal Care,4,161.32619804491526,256.0,69,0,5,11,0,4.0,13.0
2024-11-24,Kolkata,Express,Personal Care,5,130.8991926092352,237.0,69,0,6,11,0,8.0,6.0
2024-11-24,Kolkata,Hyper,Personal Care,13,118.07354376196554,181.4,73,0,6,11,0,2.0,5.0
2024-11-25,Kolkata,Hyper,Personal Care,13,137.28871022028818,298.25,77,0,0,11,0,6.0,3.0
